7,9787
84,2728
84,2728
84,2728
148,8687
154,21395
155,792
273,1811
283,7973
295,49205
448,887
477,1822
492,35325
794,6752
823,85275
872,4077
1217,07665
1291,69745
1362,50135
1935,42895
2026,63555
2187,5813
2902,2605
3096,8934
3272,2714
4369,61935
4560,01655
4852,16995
6098,6227
6435,8091
6765,4438
8404,4153
8775,42195
9313,3068
11061,611
11612,6133
12226,86965
14511,19545
15164,1376
16080,88115
18528,59935
19438,61945
