Ncoders,who,when,what,observations,ground_truth,distance,CVR,Kalpha
6,7996,3,0,"[{'situation': 'CollapsedBuilding', 'object': 'Family', 'coders': 6}]","{'situation': 'CollapsedBuilding', 'object': 'Family'}",0,1,1
12,3101,9,0,"[{'situation': 'CollapsedBuilding', 'object': 'Family', 'coders': 12}]",,0,1,1
18,2587,22,0,"[{'situation': 'CollapsedBuilding', 'object': 'Family', 'coders': 18}]",,0,1,1
24,8306,15,0,"[{'situation': 'CollapsedBuilding', 'object': 'Family', 'coders': 24}]",,0,1,1
30,583,15,0,"[{'situation': 'CollapsedBuilding', 'object': 'Family', 'coders': 30}]",,0,1,1
36,4251,19,0,"[{'situation': 'CollapsedBuilding', 'object': 'Family', 'coders': 36}]",,0,1,1
42,6756,18,0,"[{'situation': 'CollapsedBuilding', 'object': 'Family', 'coders': 42}]",,0,1,1
48,5228,33,0,"[{'situation': 'CollapsedBuilding', 'object': 'Family', 'coders': 48}]",,0,1,1
54,4670,39,0,"[{'situation': 'CollapsedBuilding', 'object': 'Family', 'coders': 54}]",,0,1,1
60,5771,39,0,"[{'situation': 'CollapsedBuilding', 'object': 'Family', 'coders': 60}]",,0,1,1
66,9650,27,0,"[{'situation': 'CollapsedBuilding', 'object': 'Family', 'coders': 66}]",,0,1,1
72,5063,3,0,"[{'situation': 'CollapsedBuilding', 'object': 'Family', 'coders': 72}]",,0,1,1
78,257,3,0,"[{'situation': 'CollapsedBuilding', 'object': 'Family', 'coders': 78}]",,0,1,1
84,1530,3,0,"[{'situation': 'CollapsedBuilding', 'object': 'Family', 'coders': 84}]",,0,1,1
90,470,0,0,"[{'situation': 'CollapsedBuilding', 'object': 'Family', 'coders': 90}]",,0,1,1
96,1708,0,0,"[{'situation': 'CollapsedBuilding', 'object': 'Family', 'coders': 96}]",,0,1,1
102,7416,6,0,"[{'situation': 'CollapsedBuilding', 'object': 'Family', 'coders': 102}]",,0,1,1
108,5636,6,0,"[{'situation': 'CollapsedBuilding', 'object': 'Family', 'coders': 108}]",,0,1,1
