Ncoders,who,when,what,observations,ground_truth,distance,CVR,Kalpha
6,8410,13,0,"[{'situation': 'CollapsedBuilding', 'object': 'House', 'coders': 6}]","{'situation': 'CollapsedBuilding', 'object': 'House'}",0,1,1
12,114,15,0,"[{'situation': 'CollapsedBuilding', 'object': 'House', 'coders': 12}]",,0,1,1
18,2546,15,0,"[{'situation': 'CollapsedBuilding', 'object': 'House', 'coders': 18}]",,0,1,1
24,2598,15,0,"[{'situation': 'CollapsedBuilding', 'object': 'House', 'coders': 24}]",,0,1,1
30,6758,15,0,"[{'situation': 'CollapsedBuilding', 'object': 'House', 'coders': 30}]",,0,1,1
36,2232,0,0,"[{'situation': 'CollapsedBuilding', 'object': 'House', 'coders': 36}]",,0,1,1
42,5879,0,0,"[{'situation': 'CollapsedBuilding', 'object': 'House', 'coders': 42}]",,0,1,1
48,3053,6,0,"[{'situation': 'CollapsedBuilding', 'object': 'House', 'coders': 48}]",,0,1,1
54,3784,6,0,"[{'situation': 'CollapsedBuilding', 'object': 'House', 'coders': 54}]",,0,1,1
60,7739,25,0,"[{'situation': 'CollapsedBuilding', 'object': 'House', 'coders': 60}]",,0,1,1
66,1793,30,0,"[{'situation': 'CollapsedBuilding', 'object': 'House', 'coders': 66}]",,0,1,1
72,5644,27,0,"[{'situation': 'CollapsedBuilding', 'object': 'House', 'coders': 72}]",,0,1,1
78,715,55,0,"[{'situation': 'CollapsedBuilding', 'object': 'House', 'coders': 78}]",,0,1,1
84,6192,56,0,"[{'situation': 'CollapsedBuilding', 'object': 'House', 'coders': 84}]",,0,1,1
90,9676,87,0,"[{'situation': 'CollapsedBuilding', 'object': 'House', 'coders': 90}]",,0,1,1
96,2747,87,0,"[{'situation': 'CollapsedBuilding', 'object': 'House', 'coders': 96}]",,0,1,1
102,7911,90,0,"[{'situation': 'CollapsedBuilding', 'object': 'House', 'coders': 102}]",,0,1,1
108,191,91,0,"[{'situation': 'CollapsedBuilding', 'object': 'House', 'coders': 108}]",,0,1,1
114,5086,75,1,"[{'situation': 'CollapsedBuilding', 'object': 'House', 'coders': 108}, {'situation': 'CollapsedBuilding', 'object': 'Building', 'coders': 6}]",,1,1,0.8
120,845,40,1,"[{'situation': 'CollapsedBuilding', 'object': 'House', 'coders': 114}, {'situation': 'CollapsedBuilding', 'object': 'Building', 'coders': 6}]",,0,1,0.809
126,4214,59,1,"[{'situation': 'CollapsedBuilding', 'object': 'House', 'coders': 120}, {'situation': 'CollapsedBuilding', 'object': 'Building', 'coders': 6}]",,0,1,0.818
132,8749,72,1,"[{'situation': 'CollapsedBuilding', 'object': 'House', 'coders': 126}, {'situation': 'CollapsedBuilding', 'object': 'Building', 'coders': 6}]",,0,1,0.826
138,7314,81,1,"[{'situation': 'CollapsedBuilding', 'object': 'House', 'coders': 132}, {'situation': 'CollapsedBuilding', 'object': 'Building', 'coders': 6}]",,0,1,0.833
144,2445,42,1,"[{'situation': 'CollapsedBuilding', 'object': 'House', 'coders': 138}, {'situation': 'CollapsedBuilding', 'object': 'Building', 'coders': 6}]",,0,1,0.84
150,8012,79,1,"[{'situation': 'CollapsedBuilding', 'object': 'House', 'coders': 144}, {'situation': 'CollapsedBuilding', 'object': 'Building', 'coders': 6}]",,0,1,0.846
