Ncoders,who,when,what,observations,ground_truth,distance,CVR,Kalpha
6,863,0,0,"[{'situation': 'PanickedPeople', 'object': 'MiddleAgePerson', 'coders': 6}]","{'situation': 'PanickedPeople', 'object': 'MiddleAgePerson'}",0,1,1
12,150,0,0,"[{'situation': 'PanickedPeople', 'object': 'MiddleAgePerson', 'coders': 12}]",,0,1,1
18,536,3,0,"[{'situation': 'PanickedPeople', 'object': 'MiddleAgePerson', 'coders': 18}]",,0,1,1
24,506,10,0,"[{'situation': 'PanickedPeople', 'object': 'MiddleAgePerson', 'coders': 24}]",,0,1,1
