Ncoders,who,when,what,observations,ground_truth,distance,CVR,Kalpha
6,2395,0,0,"[{'situation': 'BlockedBuilding', 'object': 'GreenGrocery', 'coders': 6}]","{'situation': 'BlockedBuilding', 'object': 'GreenGrocery'}",0,1,1
12,2224,0,0,"[{'situation': 'BlockedBuilding', 'object': 'GreenGrocery', 'coders': 12}]",,0,1,1
18,3893,0,0,"[{'situation': 'BlockedBuilding', 'object': 'GreenGrocery', 'coders': 18}]",,0,1,1
24,7728,0,0,"[{'situation': 'BlockedBuilding', 'object': 'GreenGrocery', 'coders': 24}]",,0,1,1
30,4487,3,0,"[{'situation': 'BlockedBuilding', 'object': 'GreenGrocery', 'coders': 30}]",,0,1,1
36,7126,14,0,"[{'situation': 'BlockedBuilding', 'object': 'GreenGrocery', 'coders': 36}]",,0,1,1
51,42,34,0,"[{'situation': 'BlockedBuilding', 'object': 'GreenGrocery', 'coders': 51}]",,0,1,1
57,7478,20,0,"[{'situation': 'BlockedBuilding', 'object': 'GreenGrocery', 'coders': 57}]",,0,1,1
63,6038,15,0,"[{'situation': 'BlockedBuilding', 'object': 'GreenGrocery', 'coders': 63}]",,0,1,1
69,4768,26,0,"[{'situation': 'BlockedBuilding', 'object': 'GreenGrocery', 'coders': 69}]",,0,1,1
