Ncoders,who,when,what,observations,ground_truth,distance,CVR,Kalpha
6,58,3,0,"[{'situation': 'OnFireBuilding', 'object': 'PoliceStation', 'coders': 6}]","{'situation': 'OnFireBuilding', 'object': 'PoliceStation'}",0,1,1
9,5620,0,0,"[{'situation': 'OnFireBuilding', 'object': 'PoliceStation', 'coders': 9}]",,0,1,1
12,6281,0,0,"[{'situation': 'OnFireBuilding', 'object': 'PoliceStation', 'coders': 12}]",,0,1,1
15,6756,0,1,"[{'situation': 'OnFireBuilding', 'object': 'PoliceStation', 'coders': 12}, {'situation': 'EmergencyBuilding', 'object': 'PublicBuilding', 'coders': 3}]",,1,1,0.337
18,4994,3,2,"[{'situation': 'OnFireBuilding', 'object': 'PoliceStation', 'coders': 12}, {'situation': 'EmergencyBuilding', 'object': 'PublicBuilding', 'coders': 3}, {'situation': 'OnFireBuilding', 'object': 'PublicBuilding', 'coders': 3}]",,1,0,0.221
21,5705,3,3,"[{'situation': 'OnFireBuilding', 'object': 'PoliceStation', 'coders': 12}, {'situation': 'EmergencyBuilding', 'object': 'PublicBuilding', 'coders': 3}, {'situation': 'OnFireBuilding', 'object': 'PublicBuilding', 'coders': 3}, {'situation': 'EmergencyBuilding', 'object': 'PoliceStation', 'coders': 3}]",,1,0,0.153
24,1636,0,3,"[{'situation': 'OnFireBuilding', 'object': 'PoliceStation', 'coders': 12}, {'situation': 'EmergencyBuilding', 'object': 'PublicBuilding', 'coders': 3}, {'situation': 'OnFireBuilding', 'object': 'PublicBuilding', 'coders': 3}, {'situation': 'EmergencyBuilding', 'object': 'PoliceStation', 'coders': 6}]",,1,0,0.096
27,4670,0,3,"[{'situation': 'OnFireBuilding', 'object': 'PoliceStation', 'coders': 12}, {'situation': 'EmergencyBuilding', 'object': 'PublicBuilding', 'coders': 3}, {'situation': 'OnFireBuilding', 'object': 'PublicBuilding', 'coders': 6}, {'situation': 'EmergencyBuilding', 'object': 'PoliceStation', 'coders': 6}]",,1,0,0.052
30,4783,0,3,"[{'situation': 'OnFireBuilding', 'object': 'PoliceStation', 'coders': 15}, {'situation': 'EmergencyBuilding', 'object': 'PublicBuilding', 'coders': 3}, {'situation': 'OnFireBuilding', 'object': 'PublicBuilding', 'coders': 6}, {'situation': 'EmergencyBuilding', 'object': 'PoliceStation', 'coders': 6}]",,0,0,0.097
33,6802,6,3,"[{'situation': 'OnFireBuilding', 'object': 'PoliceStation', 'coders': 15}, {'situation': 'EmergencyBuilding', 'object': 'PublicBuilding', 'coders': 3}, {'situation': 'OnFireBuilding', 'object': 'PublicBuilding', 'coders': 9}, {'situation': 'EmergencyBuilding', 'object': 'PoliceStation', 'coders': 6}]",,1,0,0.075
36,886,6,3,"[{'situation': 'OnFireBuilding', 'object': 'PoliceStation', 'coders': 15}, {'situation': 'EmergencyBuilding', 'object': 'PublicBuilding', 'coders': 3}, {'situation': 'OnFireBuilding', 'object': 'PublicBuilding', 'coders': 12}, {'situation': 'EmergencyBuilding', 'object': 'PoliceStation', 'coders': 6}]",,1,0,0.073
39,3362,6,3,"[{'situation': 'OnFireBuilding', 'object': 'PoliceStation', 'coders': 15}, {'situation': 'EmergencyBuilding', 'object': 'PublicBuilding', 'coders': 3}, {'situation': 'OnFireBuilding', 'object': 'PublicBuilding', 'coders': 12}, {'situation': 'EmergencyBuilding', 'object': 'PoliceStation', 'coders': 9}]",,1,0,0.051
42,7225,6,3,"[{'situation': 'OnFireBuilding', 'object': 'PoliceStation', 'coders': 15}, {'situation': 'EmergencyBuilding', 'object': 'PublicBuilding', 'coders': 3}, {'situation': 'OnFireBuilding', 'object': 'PublicBuilding', 'coders': 15}, {'situation': 'EmergencyBuilding', 'object': 'PoliceStation', 'coders': 9}]",,1,0,0.058
45,9276,6,3,"[{'situation': 'OnFireBuilding', 'object': 'PoliceStation', 'coders': 18}, {'situation': 'EmergencyBuilding', 'object': 'PublicBuilding', 'coders': 3}, {'situation': 'OnFireBuilding', 'object': 'PublicBuilding', 'coders': 15}, {'situation': 'EmergencyBuilding', 'object': 'PoliceStation', 'coders': 9}]",,0,0,0.072
48,3491,12,4,"[{'situation': 'OnFireBuilding', 'object': 'PoliceStation', 'coders': 18}, {'situation': 'EmergencyBuilding', 'object': 'PublicBuilding', 'coders': 3}, {'situation': 'OnFireBuilding', 'object': 'PublicBuilding', 'coders': 15}, {'situation': 'EmergencyBuilding', 'object': 'PoliceStation', 'coders': 9}, {'situation': 'Situation', 'object': 'PoliceStation', 'coders': 3}]",,2,0,0.086
51,7860,12,4,"[{'situation': 'OnFireBuilding', 'object': 'PoliceStation', 'coders': 21}, {'situation': 'EmergencyBuilding', 'object': 'PublicBuilding', 'coders': 3}, {'situation': 'OnFireBuilding', 'object': 'PublicBuilding', 'coders': 15}, {'situation': 'EmergencyBuilding', 'object': 'PoliceStation', 'coders': 9}, {'situation': 'Situation', 'object': 'PoliceStation', 'coders': 3}]",,0,0,0.104
54,8285,16,4,"[{'situation': 'OnFireBuilding', 'object': 'PoliceStation', 'coders': 24}, {'situation': 'EmergencyBuilding', 'object': 'PublicBuilding', 'coders': 3}, {'situation': 'OnFireBuilding', 'object': 'PublicBuilding', 'coders': 15}, {'situation': 'EmergencyBuilding', 'object': 'PoliceStation', 'coders': 9}, {'situation': 'Situation', 'object': 'PoliceStation', 'coders': 3}]",,0,0,0.123
