0,0415
0,235
0,235
0,235
0,4155
0,443
0,4535
0,729
0,7595
0,7805
0,9525
1,0275
1,067
1,391
1,474
1,5985
1,9
2,0235
2,1095
2,5615
2,76
2,935
3,46
3,6265
3,8285
4,589
4,93
5,2565
6,2115
6,7045
7,113
8,196
8,628
9,2865
10,7125
11,372
12,131
13,7135
14,485
15,362
17,727
18,6035
19,365
21,2805
22,678
23,8355
26,0845
27,7255
29,4295
31,9885
34,2445
35,742
39,472
41,8905
43,7695
47,3995
49,9015
52,3265
56,316
59,02
62,1505
66,4165
69,5405
73,0305
78,233
81,5445
86,8125
93,275
96,6565
100,6915
