0,7433
3,8686
3,8686
3,8686
6,2605
6,56335
6,66095
10,4392
11,0798
11,7215
16,50555
17,9069
18,82385
27,7799
29,32995
31,8487
42,56785
46,38465
49,8328
65,9953
70,6205
77,8273
98,4502
106,68495
114,2334
145,98425
154,90145
167,7269
200,33645
214,91475
228,48505
271,2783
287,3245
308,1814
350,44285
372,9789
396,1191
451,1575
476,13965
507,4968
564,56445
598,75865
