0,166
0,5374
0,5374
0,5374
0,7078
0,7558
0,7774
1,0506
1,1338
1,209
1,5082
1,632
1,7152
2,1572
2,2968
2,4492
2,885
3,1508
3,3086
3,8766
4,141
4,3978
5,0192
5,3732
5,6634
6,4844
6,9622
7,3786
8,3298
8,8682
9,3628
10,4326
11,0512
11,6634
12,7964
13,392
14,1058
15,4134
16,138
16,8352
18,3178
19,313
20,1142
21,7444
22,7932
23,8462
25,4378
26,6238
27,6804
29,3964
30,6038
31,7772
33,8172
35,2694
36,5346
38,6962
40,0498
41,775
44,0178
45,4826
47,0036
49,8672
