0,1664
0,7466
0,7466
0,7466
1,0394
1,1154
1,149
1,749
1,9286
2,0804
2,815
3,1144
3,3062
4,5392
4,9232
5,3648
6,6624
7,4638
7,9034
9,872
10,7432
11,5744
13,7776
15,0352
16,0248
19,1126
20,7206
22,2884
26,0248
28,032
29,8894
34,5452
36,9996
39,4644
44,4522
47,0878
50,0688
55,9938
59,2716
62,437
69,487
74,254
78,0266
86,1602
91,1726
96,0502
104,3958
110,2558
115,4128
124,4542
130,5396
136,4326
147,8794
155,76
162,404
174,4948
182,3008
191,9048
204,3258
212,5238
221,1246
238,422
