Ncoders,who,when,what,observations,ground_truth,distance,CVR,Kalpha
6,6756,0,0,"[{'situation': 'OnFireBuilding', 'object': 'PoliceStation', 'coders': 6}]","{'situation': 'OnFireBuilding', 'object': 'PoliceStation'}",0,1,1
12,5620,0,0,"[{'situation': 'OnFireBuilding', 'object': 'PoliceStation', 'coders': 12}]",,0,1,1
18,6281,0,0,"[{'situation': 'OnFireBuilding', 'object': 'PoliceStation', 'coders': 18}]",,0,1,1
24,5705,3,0,"[{'situation': 'OnFireBuilding', 'object': 'PoliceStation', 'coders': 24}]",,0,1,1
30,3283,15,1,"[{'situation': 'OnFireBuilding', 'object': 'PoliceStation', 'coders': 24}, {'situation': 'OnFireBuilding', 'object': 'PublicBuilding', 'coders': 6}]",,1,1,0.349
36,58,3,1,"[{'situation': 'OnFireBuilding', 'object': 'PoliceStation', 'coders': 30}, {'situation': 'OnFireBuilding', 'object': 'PublicBuilding', 'coders': 6}]",,0,1,0.437
42,4994,3,1,"[{'situation': 'OnFireBuilding', 'object': 'PoliceStation', 'coders': 36}, {'situation': 'OnFireBuilding', 'object': 'PublicBuilding', 'coders': 6}]",,0,1,0.504
48,3695,9,1,"[{'situation': 'OnFireBuilding', 'object': 'PoliceStation', 'coders': 42}, {'situation': 'OnFireBuilding', 'object': 'PublicBuilding', 'coders': 6}]",,0,1,0.558
54,3491,12,2,"[{'situation': 'OnFireBuilding', 'object': 'PoliceStation', 'coders': 42}, {'situation': 'OnFireBuilding', 'object': 'PublicBuilding', 'coders': 6}, {'situation': 'EmergencyBuilding', 'object': 'PoliceStation', 'coders': 6}]",,1,1,0.437
60,886,12,2,"[{'situation': 'OnFireBuilding', 'object': 'PoliceStation', 'coders': 48}, {'situation': 'OnFireBuilding', 'object': 'PublicBuilding', 'coders': 6}, {'situation': 'EmergencyBuilding', 'object': 'PoliceStation', 'coders': 6}]",,0,1,0.484
66,4670,0,2,"[{'situation': 'OnFireBuilding', 'object': 'PoliceStation', 'coders': 54}, {'situation': 'OnFireBuilding', 'object': 'PublicBuilding', 'coders': 6}, {'situation': 'EmergencyBuilding', 'object': 'PoliceStation', 'coders': 6}]",,0,1,0.524
72,1636,0,2,"[{'situation': 'OnFireBuilding', 'object': 'PoliceStation', 'coders': 60}, {'situation': 'OnFireBuilding', 'object': 'PublicBuilding', 'coders': 6}, {'situation': 'EmergencyBuilding', 'object': 'PoliceStation', 'coders': 6}]",,0,1,0.558
78,4783,0,2,"[{'situation': 'OnFireBuilding', 'object': 'PoliceStation', 'coders': 66}, {'situation': 'OnFireBuilding', 'object': 'PublicBuilding', 'coders': 6}, {'situation': 'EmergencyBuilding', 'object': 'PoliceStation', 'coders': 6}]",,0,1,0.588
84,3362,6,2,"[{'situation': 'OnFireBuilding', 'object': 'PoliceStation', 'coders': 72}, {'situation': 'OnFireBuilding', 'object': 'PublicBuilding', 'coders': 6}, {'situation': 'EmergencyBuilding', 'object': 'PoliceStation', 'coders': 6}]",,0,1,0.614
90,6802,6,2,"[{'situation': 'OnFireBuilding', 'object': 'PoliceStation', 'coders': 78}, {'situation': 'OnFireBuilding', 'object': 'PublicBuilding', 'coders': 6}, {'situation': 'EmergencyBuilding', 'object': 'PoliceStation', 'coders': 6}]",,0,1,0.637
96,7225,6,2,"[{'situation': 'OnFireBuilding', 'object': 'PoliceStation', 'coders': 84}, {'situation': 'OnFireBuilding', 'object': 'PublicBuilding', 'coders': 6}, {'situation': 'EmergencyBuilding', 'object': 'PoliceStation', 'coders': 6}]",,0,1,0.658
102,9276,6,2,"[{'situation': 'OnFireBuilding', 'object': 'PoliceStation', 'coders': 90}, {'situation': 'OnFireBuilding', 'object': 'PublicBuilding', 'coders': 6}, {'situation': 'EmergencyBuilding', 'object': 'PoliceStation', 'coders': 6}]",,0,1,0.676
108,7860,12,2,"[{'situation': 'OnFireBuilding', 'object': 'PoliceStation', 'coders': 96}, {'situation': 'OnFireBuilding', 'object': 'PublicBuilding', 'coders': 6}, {'situation': 'EmergencyBuilding', 'object': 'PoliceStation', 'coders': 6}]",,0,1,0.693
114,1527,19,2,"[{'situation': 'OnFireBuilding', 'object': 'PoliceStation', 'coders': 102}, {'situation': 'OnFireBuilding', 'object': 'PublicBuilding', 'coders': 6}, {'situation': 'EmergencyBuilding', 'object': 'PoliceStation', 'coders': 6}]",,0,1,0.707
120,2526,20,2,"[{'situation': 'OnFireBuilding', 'object': 'PoliceStation', 'coders': 108}, {'situation': 'OnFireBuilding', 'object': 'PublicBuilding', 'coders': 6}, {'situation': 'EmergencyBuilding', 'object': 'PoliceStation', 'coders': 6}]",,0,1,0.721
126,8285,22,2,"[{'situation': 'OnFireBuilding', 'object': 'PoliceStation', 'coders': 114}, {'situation': 'OnFireBuilding', 'object': 'PublicBuilding', 'coders': 6}, {'situation': 'EmergencyBuilding', 'object': 'PoliceStation', 'coders': 6}]",,0,1,0.733
132,1121,24,2,"[{'situation': 'OnFireBuilding', 'object': 'PoliceStation', 'coders': 120}, {'situation': 'OnFireBuilding', 'object': 'PublicBuilding', 'coders': 6}, {'situation': 'EmergencyBuilding', 'object': 'PoliceStation', 'coders': 6}]",,0,1,0.745
138,9135,24,2,"[{'situation': 'OnFireBuilding', 'object': 'PoliceStation', 'coders': 126}, {'situation': 'OnFireBuilding', 'object': 'PublicBuilding', 'coders': 6}, {'situation': 'EmergencyBuilding', 'object': 'PoliceStation', 'coders': 6}]",,0,1,0.755
