Ncoders,who,when,what,observations,ground_truth,distance,CVR,Kalpha
6,156,0,0,"[{'situation': 'BlockedBuilding', 'object': 'MiddleAgePerson', 'coders': 6}]","{'situation': 'BlockedBuilding', 'object': 'MiddleAgePerson'}",0,1,1
12,8272,0,0,"[{'situation': 'BlockedBuilding', 'object': 'MiddleAgePerson', 'coders': 12}]",,0,1,1
18,7275,0,0,"[{'situation': 'BlockedBuilding', 'object': 'MiddleAgePerson', 'coders': 18}]",,0,1,1
24,2012,3,0,"[{'situation': 'BlockedBuilding', 'object': 'MiddleAgePerson', 'coders': 24}]",,0,1,1
30,7182,3,0,"[{'situation': 'BlockedBuilding', 'object': 'MiddleAgePerson', 'coders': 30}]",,0,1,1
36,8673,3,0,"[{'situation': 'BlockedBuilding', 'object': 'MiddleAgePerson', 'coders': 36}]",,0,1,1
42,94,6,0,"[{'situation': 'BlockedBuilding', 'object': 'MiddleAgePerson', 'coders': 42}]",,0,1,1
48,368,9,0,"[{'situation': 'BlockedBuilding', 'object': 'MiddleAgePerson', 'coders': 48}]",,0,1,1
54,2572,9,0,"[{'situation': 'BlockedBuilding', 'object': 'MiddleAgePerson', 'coders': 54}]",,0,1,1
60,3584,15,0,"[{'situation': 'BlockedBuilding', 'object': 'MiddleAgePerson', 'coders': 60}]",,0,1,1
66,7711,12,0,"[{'situation': 'BlockedBuilding', 'object': 'MiddleAgePerson', 'coders': 66}]",,0,1,1
72,664,18,0,"[{'situation': 'BlockedBuilding', 'object': 'MiddleAgePerson', 'coders': 72}]",,0,1,1
78,5758,24,0,"[{'situation': 'BlockedBuilding', 'object': 'MiddleAgePerson', 'coders': 78}]",,0,1,1
84,7502,30,0,"[{'situation': 'BlockedBuilding', 'object': 'MiddleAgePerson', 'coders': 84}]",,0,1,1
