Ncoders,who,when,what,observations,ground_truth,distance,CVR,Kalpha
6,2810,0,0,"[{'situation': 'CollapsedBuilding', 'object': 'GreenGrocery', 'coders': 6}]","{'situation': 'CollapsedBuilding', 'object': 'GreenGrocery'}",0,1,1
12,3231,0,0,"[{'situation': 'CollapsedBuilding', 'object': 'GreenGrocery', 'coders': 12}]",,0,1,1
18,18020,0,0,"[{'situation': 'CollapsedBuilding', 'object': 'GreenGrocery', 'coders': 18}]",,0,1,1
24,18444,0,0,"[{'situation': 'CollapsedBuilding', 'object': 'GreenGrocery', 'coders': 24}]",,0,1,1
30,19668,0,0,"[{'situation': 'CollapsedBuilding', 'object': 'GreenGrocery', 'coders': 30}]",,0,1,1
36,4718,0,0,"[{'situation': 'CollapsedBuilding', 'object': 'GreenGrocery', 'coders': 36}]",,0,1,1
42,906,0,1,"[{'situation': 'CollapsedBuilding', 'object': 'GreenGrocery', 'coders': 36}, {'situation': 'CollapsedBuilding', 'object': 'Shop', 'coders': 6}]",,1,1,0.504
48,2144,0,1,"[{'situation': 'CollapsedBuilding', 'object': 'GreenGrocery', 'coders': 42}, {'situation': 'CollapsedBuilding', 'object': 'Shop', 'coders': 6}]",,0,1,0.558
54,5322,0,1,"[{'situation': 'CollapsedBuilding', 'object': 'GreenGrocery', 'coders': 48}, {'situation': 'CollapsedBuilding', 'object': 'Shop', 'coders': 6}]",,0,1,0.601
60,15306,0,1,"[{'situation': 'CollapsedBuilding', 'object': 'GreenGrocery', 'coders': 54}, {'situation': 'CollapsedBuilding', 'object': 'Shop', 'coders': 6}]",,0,1,0.637
66,15621,0,1,"[{'situation': 'CollapsedBuilding', 'object': 'GreenGrocery', 'coders': 60}, {'situation': 'CollapsedBuilding', 'object': 'Shop', 'coders': 6}]",,0,1,0.667
72,18501,0,1,"[{'situation': 'CollapsedBuilding', 'object': 'GreenGrocery', 'coders': 66}, {'situation': 'CollapsedBuilding', 'object': 'Shop', 'coders': 6}]",,0,1,0.692
78,3831,4,1,"[{'situation': 'CollapsedBuilding', 'object': 'GreenGrocery', 'coders': 72}, {'situation': 'CollapsedBuilding', 'object': 'Shop', 'coders': 6}]",,0,1,0.714
84,9404,11,1,"[{'situation': 'CollapsedBuilding', 'object': 'GreenGrocery', 'coders': 78}, {'situation': 'CollapsedBuilding', 'object': 'Shop', 'coders': 6}]",,0,1,0.733
90,11310,11,1,"[{'situation': 'CollapsedBuilding', 'object': 'GreenGrocery', 'coders': 84}, {'situation': 'CollapsedBuilding', 'object': 'Shop', 'coders': 6}]",,0,1,0.75
96,15739,11,1,"[{'situation': 'CollapsedBuilding', 'object': 'GreenGrocery', 'coders': 90}, {'situation': 'CollapsedBuilding', 'object': 'Shop', 'coders': 6}]",,0,1,0.764
111,50,17,1,"[{'situation': 'CollapsedBuilding', 'object': 'GreenGrocery', 'coders': 105}, {'situation': 'CollapsedBuilding', 'object': 'Shop', 'coders': 6}]",,0,1,0.795
117,1353,12,1,"[{'situation': 'CollapsedBuilding', 'object': 'GreenGrocery', 'coders': 111}, {'situation': 'CollapsedBuilding', 'object': 'Shop', 'coders': 6}]",,0,1,0.805
123,15772,13,1,"[{'situation': 'CollapsedBuilding', 'object': 'GreenGrocery', 'coders': 117}, {'situation': 'CollapsedBuilding', 'object': 'Shop', 'coders': 6}]",,0,1,0.814
129,5661,8,1,"[{'situation': 'CollapsedBuilding', 'object': 'GreenGrocery', 'coders': 123}, {'situation': 'CollapsedBuilding', 'object': 'Shop', 'coders': 6}]",,0,1,0.822
135,1333,8,1,"[{'situation': 'CollapsedBuilding', 'object': 'GreenGrocery', 'coders': 129}, {'situation': 'CollapsedBuilding', 'object': 'Shop', 'coders': 6}]",,0,1,0.829
141,19976,8,1,"[{'situation': 'CollapsedBuilding', 'object': 'GreenGrocery', 'coders': 135}, {'situation': 'CollapsedBuilding', 'object': 'Shop', 'coders': 6}]",,0,1,0.836
147,12476,14,1,"[{'situation': 'CollapsedBuilding', 'object': 'GreenGrocery', 'coders': 141}, {'situation': 'CollapsedBuilding', 'object': 'Shop', 'coders': 6}]",,0,1,0.843
