Ncoders,who,when,what,observations,ground_truth,distance,CVR,Kalpha
6,10752,0,0,"[{'situation': 'BlockedByDebris', 'object': 'CityHall', 'coders': 6}]","{'situation': 'BlockedByDebris', 'object': 'CityHall'}",0,1,1
12,2107,0,0,"[{'situation': 'BlockedByDebris', 'object': 'CityHall', 'coders': 12}]",,0,1,1
18,12603,0,0,"[{'situation': 'BlockedByDebris', 'object': 'CityHall', 'coders': 18}]",,0,1,1
24,19505,0,0,"[{'situation': 'BlockedByDebris', 'object': 'CityHall', 'coders': 24}]",,0,1,1
30,19570,0,0,"[{'situation': 'BlockedByDebris', 'object': 'CityHall', 'coders': 30}]",,0,1,1
36,11298,0,0,"[{'situation': 'BlockedByDebris', 'object': 'CityHall', 'coders': 36}]",,0,1,1
42,612,0,0,"[{'situation': 'BlockedByDebris', 'object': 'CityHall', 'coders': 42}]",,0,1,1
48,6324,0,0,"[{'situation': 'BlockedByDebris', 'object': 'CityHall', 'coders': 48}]",,0,1,1
54,9809,0,0,"[{'situation': 'BlockedByDebris', 'object': 'CityHall', 'coders': 54}]",,0,1,1
60,14579,0,0,"[{'situation': 'BlockedByDebris', 'object': 'CityHall', 'coders': 60}]",,0,1,1
