Ncoders,who,when,what,observations,ground_truth,distance,CVR,Kalpha
6,6608,0,0,"[{'situation': 'FloodedBuilding', 'object': 'MiddleAgePerson', 'coders': 6}]","{'situation': 'FloodedBuilding', 'object': 'MiddleAgePerson'}",0,1,1
12,19419,6,0,"[{'situation': 'FloodedBuilding', 'object': 'MiddleAgePerson', 'coders': 12}]",,0,1,1
18,11608,6,0,"[{'situation': 'FloodedBuilding', 'object': 'MiddleAgePerson', 'coders': 18}]",,0,1,1
24,11394,0,0,"[{'situation': 'FloodedBuilding', 'object': 'MiddleAgePerson', 'coders': 24}]",,0,1,1
30,8419,0,0,"[{'situation': 'FloodedBuilding', 'object': 'MiddleAgePerson', 'coders': 30}]",,0,1,1
36,10706,0,0,"[{'situation': 'FloodedBuilding', 'object': 'MiddleAgePerson', 'coders': 36}]",,0,1,1
42,14065,0,0,"[{'situation': 'FloodedBuilding', 'object': 'MiddleAgePerson', 'coders': 42}]",,0,1,1
48,15543,0,0,"[{'situation': 'FloodedBuilding', 'object': 'MiddleAgePerson', 'coders': 48}]",,0,1,1
54,16466,0,0,"[{'situation': 'FloodedBuilding', 'object': 'MiddleAgePerson', 'coders': 54}]",,0,1,1
60,18133,0,0,"[{'situation': 'FloodedBuilding', 'object': 'MiddleAgePerson', 'coders': 60}]",,0,1,1
66,19647,0,0,"[{'situation': 'FloodedBuilding', 'object': 'MiddleAgePerson', 'coders': 66}]",,0,1,1
72,5501,11,0,"[{'situation': 'FloodedBuilding', 'object': 'MiddleAgePerson', 'coders': 72}]",,0,1,1
78,14625,12,0,"[{'situation': 'FloodedBuilding', 'object': 'MiddleAgePerson', 'coders': 78}]",,0,1,1
84,18745,12,0,"[{'situation': 'FloodedBuilding', 'object': 'MiddleAgePerson', 'coders': 84}]",,0,1,1
90,19788,12,0,"[{'situation': 'FloodedBuilding', 'object': 'MiddleAgePerson', 'coders': 90}]",,0,1,1
96,9909,3,0,"[{'situation': 'FloodedBuilding', 'object': 'MiddleAgePerson', 'coders': 96}]",,0,1,1
102,16135,18,0,"[{'situation': 'FloodedBuilding', 'object': 'MiddleAgePerson', 'coders': 102}]",,0,1,1
117,89,24,0,"[{'situation': 'FloodedBuilding', 'object': 'MiddleAgePerson', 'coders': 117}]",,0,1,1
