Ncoders,who,when,what,observations,ground_truth,distance,CVR,Kalpha
15,71,3,0,"[{'situation': 'CollapsedBuilding', 'object': 'House', 'coders': 15}]","{'situation': 'CollapsedBuilding', 'object': 'House'}",0,1,1
21,732,3,0,"[{'situation': 'CollapsedBuilding', 'object': 'House', 'coders': 21}]",,0,1,1
27,4086,3,0,"[{'situation': 'CollapsedBuilding', 'object': 'House', 'coders': 27}]",,0,1,1
33,5842,3,0,"[{'situation': 'CollapsedBuilding', 'object': 'House', 'coders': 33}]",,0,1,1
39,14945,0,0,"[{'situation': 'CollapsedBuilding', 'object': 'House', 'coders': 39}]",,0,1,1
45,17279,0,0,"[{'situation': 'CollapsedBuilding', 'object': 'House', 'coders': 45}]",,0,1,1
51,9485,3,0,"[{'situation': 'CollapsedBuilding', 'object': 'House', 'coders': 51}]",,0,1,1
57,19334,3,0,"[{'situation': 'CollapsedBuilding', 'object': 'House', 'coders': 57}]",,0,1,1
63,19772,3,0,"[{'situation': 'CollapsedBuilding', 'object': 'House', 'coders': 63}]",,0,1,1
69,15204,7,0,"[{'situation': 'CollapsedBuilding', 'object': 'House', 'coders': 69}]",,0,1,1
75,12384,15,0,"[{'situation': 'CollapsedBuilding', 'object': 'House', 'coders': 75}]",,0,1,1
81,10274,0,0,"[{'situation': 'CollapsedBuilding', 'object': 'House', 'coders': 81}]",,0,1,1
87,1184,0,0,"[{'situation': 'CollapsedBuilding', 'object': 'House', 'coders': 87}]",,0,1,1
93,1421,0,0,"[{'situation': 'CollapsedBuilding', 'object': 'House', 'coders': 93}]",,0,1,1
99,3953,0,0,"[{'situation': 'CollapsedBuilding', 'object': 'House', 'coders': 99}]",,0,1,1
105,7614,0,0,"[{'situation': 'CollapsedBuilding', 'object': 'House', 'coders': 105}]",,0,1,1
111,8013,0,0,"[{'situation': 'CollapsedBuilding', 'object': 'House', 'coders': 111}]",,0,1,1
117,8981,0,0,"[{'situation': 'CollapsedBuilding', 'object': 'House', 'coders': 117}]",,0,1,1
123,15171,0,0,"[{'situation': 'CollapsedBuilding', 'object': 'House', 'coders': 123}]",,0,1,1
129,17855,0,0,"[{'situation': 'CollapsedBuilding', 'object': 'House', 'coders': 129}]",,0,1,1
135,19046,0,0,"[{'situation': 'CollapsedBuilding', 'object': 'House', 'coders': 135}]",,0,1,1
141,13836,6,1,"[{'situation': 'CollapsedBuilding', 'object': 'House', 'coders': 135}, {'situation': 'EmergencyBuilding', 'object': 'House', 'coders': 6}]",,1,1,0.836
147,18597,6,1,"[{'situation': 'CollapsedBuilding', 'object': 'House', 'coders': 141}, {'situation': 'EmergencyBuilding', 'object': 'House', 'coders': 6}]",,0,1,0.843
153,17448,20,1,"[{'situation': 'CollapsedBuilding', 'object': 'House', 'coders': 147}, {'situation': 'EmergencyBuilding', 'object': 'House', 'coders': 6}]",,0,1,0.849
159,4649,21,1,"[{'situation': 'CollapsedBuilding', 'object': 'House', 'coders': 153}, {'situation': 'EmergencyBuilding', 'object': 'House', 'coders': 6}]",,0,1,0.854
