Ncoders,who,when,what,observations,ground_truth,distance,CVR,Kalpha
6,3815,0,0,"[{'situation': 'PanickedPeople', 'object': 'Family', 'coders': 6}]","{'situation': 'PanickedPeople', 'object': 'Family'}",0,1,1
12,1842,0,0,"[{'situation': 'PanickedPeople', 'object': 'Family', 'coders': 12}]",,0,1,1
18,5783,0,0,"[{'situation': 'PanickedPeople', 'object': 'Family', 'coders': 18}]",,0,1,1
24,8632,0,0,"[{'situation': 'PanickedPeople', 'object': 'Family', 'coders': 24}]",,0,1,1
30,8725,0,0,"[{'situation': 'PanickedPeople', 'object': 'Family', 'coders': 30}]",,0,1,1
36,11638,0,0,"[{'situation': 'PanickedPeople', 'object': 'Family', 'coders': 36}]",,0,1,1
42,13383,0,0,"[{'situation': 'PanickedPeople', 'object': 'Family', 'coders': 42}]",,0,1,1
48,19281,0,0,"[{'situation': 'PanickedPeople', 'object': 'Family', 'coders': 48}]",,0,1,1
54,19508,0,0,"[{'situation': 'PanickedPeople', 'object': 'Family', 'coders': 54}]",,0,1,1
60,2318,0,0,"[{'situation': 'PanickedPeople', 'object': 'Family', 'coders': 60}]",,0,1,1
66,8381,0,0,"[{'situation': 'PanickedPeople', 'object': 'Family', 'coders': 66}]",,0,1,1
72,10680,0,0,"[{'situation': 'PanickedPeople', 'object': 'Family', 'coders': 72}]",,0,1,1
78,10798,0,0,"[{'situation': 'PanickedPeople', 'object': 'Family', 'coders': 78}]",,0,1,1
84,11397,0,0,"[{'situation': 'PanickedPeople', 'object': 'Family', 'coders': 84}]",,0,1,1
90,12355,0,0,"[{'situation': 'PanickedPeople', 'object': 'Family', 'coders': 90}]",,0,1,1
96,15102,0,1,"[{'situation': 'PanickedPeople', 'object': 'Family', 'coders': 90}, {'situation': 'PanickedPeople', 'object': 'GroupOfPeople', 'coders': 6}]",,1,1,0.764
102,18260,0,1,"[{'situation': 'PanickedPeople', 'object': 'Family', 'coders': 96}, {'situation': 'PanickedPeople', 'object': 'GroupOfPeople', 'coders': 6}]",,0,1,0.777
