Ncoders,who,when,what,observations,ground_truth,distance,CVR,Kalpha
6,400,0,0,"[{'situation': 'BlockedByDebris', 'object': 'BakeryShop', 'coders': 6}]","{'situation': 'BlockedByDebris', 'object': 'BakeryShop'}",0,1,1
12,817,0,0,"[{'situation': 'BlockedByDebris', 'object': 'BakeryShop', 'coders': 12}]",,0,1,1
18,2159,0,0,"[{'situation': 'BlockedByDebris', 'object': 'BakeryShop', 'coders': 18}]",,0,1,1
24,3827,0,0,"[{'situation': 'BlockedByDebris', 'object': 'BakeryShop', 'coders': 24}]",,0,1,1
30,13959,0,0,"[{'situation': 'BlockedByDebris', 'object': 'BakeryShop', 'coders': 30}]",,0,1,1
36,15517,0,0,"[{'situation': 'BlockedByDebris', 'object': 'BakeryShop', 'coders': 36}]",,0,1,1
42,7383,3,0,"[{'situation': 'BlockedByDebris', 'object': 'BakeryShop', 'coders': 42}]",,0,1,1
48,19119,3,0,"[{'situation': 'BlockedByDebris', 'object': 'BakeryShop', 'coders': 48}]",,0,1,1
54,12297,15,0,"[{'situation': 'BlockedByDebris', 'object': 'BakeryShop', 'coders': 54}]",,0,1,1
69,73,21,0,"[{'situation': 'BlockedByDebris', 'object': 'BakeryShop', 'coders': 69}]",,0,1,1
75,2759,6,0,"[{'situation': 'BlockedByDebris', 'object': 'BakeryShop', 'coders': 75}]",,0,1,1
81,6307,6,0,"[{'situation': 'BlockedByDebris', 'object': 'BakeryShop', 'coders': 81}]",,0,1,1
