Ncoders,who,when,what,observations,ground_truth,distance,CVR,Kalpha
15,61,12,0,"[{'situation': 'NoWaterPeople', 'object': 'BakeryShop', 'coders': 15}]","{'situation': 'NoWaterPeople', 'object': 'BakeryShop'}",0,1,1
21,427,22,0,"[{'situation': 'NoWaterPeople', 'object': 'BakeryShop', 'coders': 21}]",,0,1,1
36,14,36,0,"[{'situation': 'NoWaterPeople', 'object': 'BakeryShop', 'coders': 36}]",,0,1,1
