Ncoders,who,when,what,observations,ground_truth,distance,CVR,Kalpha
4,90,17,0,"[{'situation': 'PanickedPeople', 'object': 'PublicBuilding', 'coders': 4}]","{'situation': 'PanickedPeople', 'object': 'CityHall'}",1,-2,1
7,127,18,1,"[{'situation': 'PanickedPeople', 'object': 'PublicBuilding', 'coders': 4}, {'situation': 'PanickedPeople', 'object': 'CityHall', 'coders': 3}]",,0,0,-0.061
10,625,18,1,"[{'situation': 'PanickedPeople', 'object': 'PublicBuilding', 'coders': 4}, {'situation': 'PanickedPeople', 'object': 'CityHall', 'coders': 6}]",,0,0,-0.013
14,84,48,1,"[{'situation': 'PanickedPeople', 'object': 'PublicBuilding', 'coders': 4}, {'situation': 'PanickedPeople', 'object': 'CityHall', 'coders': 10}]",,0,0,0.152
17,205,9,1,"[{'situation': 'PanickedPeople', 'object': 'PublicBuilding', 'coders': 4}, {'situation': 'PanickedPeople', 'object': 'CityHall', 'coders': 13}]",,0,1,0.258
20,386,0,1,"[{'situation': 'PanickedPeople', 'object': 'PublicBuilding', 'coders': 4}, {'situation': 'PanickedPeople', 'object': 'CityHall', 'coders': 16}]",,0,1,0.343
