Ncoders,who,when,what,observations,ground_truth,distance,CVR,Kalpha
6,2450,0,0,"[{'situation': 'NoFoodPeople', 'object': 'BakeryShop', 'coders': 6}]","{'situation': 'NoFoodPeople', 'object': 'BakeryShop'}",0,1,1
12,7944,0,0,"[{'situation': 'NoFoodPeople', 'object': 'BakeryShop', 'coders': 12}]",,0,1,1
18,5117,3,0,"[{'situation': 'NoFoodPeople', 'object': 'BakeryShop', 'coders': 18}]",,0,1,1
24,6556,6,0,"[{'situation': 'NoFoodPeople', 'object': 'BakeryShop', 'coders': 24}]",,0,1,1
30,201,6,0,"[{'situation': 'NoFoodPeople', 'object': 'BakeryShop', 'coders': 30}]",,0,1,1
36,547,0,0,"[{'situation': 'NoFoodPeople', 'object': 'BakeryShop', 'coders': 36}]",,0,1,1
42,1548,6,0,"[{'situation': 'NoFoodPeople', 'object': 'BakeryShop', 'coders': 42}]",,0,1,1
48,8522,27,0,"[{'situation': 'NoFoodPeople', 'object': 'BakeryShop', 'coders': 48}]",,0,1,1
54,9692,27,0,"[{'situation': 'NoFoodPeople', 'object': 'BakeryShop', 'coders': 54}]",,0,1,1
69,25,33,0,"[{'situation': 'NoFoodPeople', 'object': 'BakeryShop', 'coders': 69}]",,0,1,1
75,7322,16,1,"[{'situation': 'NoFoodPeople', 'object': 'BakeryShop', 'coders': 69}, {'situation': 'NoFoodPeople', 'object': 'Shop', 'coders': 6}]",,1,1,0.704
81,5338,24,1,"[{'situation': 'NoFoodPeople', 'object': 'BakeryShop', 'coders': 75}, {'situation': 'NoFoodPeople', 'object': 'Shop', 'coders': 6}]",,0,1,0.724
87,5828,35,1,"[{'situation': 'NoFoodPeople', 'object': 'BakeryShop', 'coders': 81}, {'situation': 'NoFoodPeople', 'object': 'Shop', 'coders': 6}]",,0,1,0.742
93,6377,38,1,"[{'situation': 'NoFoodPeople', 'object': 'BakeryShop', 'coders': 87}, {'situation': 'NoFoodPeople', 'object': 'Shop', 'coders': 6}]",,0,1,0.757
99,6628,43,2,"[{'situation': 'NoFoodPeople', 'object': 'BakeryShop', 'coders': 87}, {'situation': 'NoFoodPeople', 'object': 'Shop', 'coders': 6}, {'situation': 'StarvingPeople', 'object': 'BakeryShop', 'coders': 6}]",,1,1,0.667
105,1560,43,2,"[{'situation': 'NoFoodPeople', 'object': 'BakeryShop', 'coders': 93}, {'situation': 'NoFoodPeople', 'object': 'Shop', 'coders': 6}, {'situation': 'StarvingPeople', 'object': 'BakeryShop', 'coders': 6}]",,0,1,0.685
111,1858,43,2,"[{'situation': 'NoFoodPeople', 'object': 'BakeryShop', 'coders': 99}, {'situation': 'NoFoodPeople', 'object': 'Shop', 'coders': 6}, {'situation': 'StarvingPeople', 'object': 'BakeryShop', 'coders': 6}]",,0,1,0.7
117,2926,43,2,"[{'situation': 'NoFoodPeople', 'object': 'BakeryShop', 'coders': 105}, {'situation': 'NoFoodPeople', 'object': 'Shop', 'coders': 6}, {'situation': 'StarvingPeople', 'object': 'BakeryShop', 'coders': 6}]",,0,1,0.714
123,5770,36,2,"[{'situation': 'NoFoodPeople', 'object': 'BakeryShop', 'coders': 111}, {'situation': 'NoFoodPeople', 'object': 'Shop', 'coders': 6}, {'situation': 'StarvingPeople', 'object': 'BakeryShop', 'coders': 6}]",,0,1,0.727
129,9780,44,2,"[{'situation': 'NoFoodPeople', 'object': 'BakeryShop', 'coders': 117}, {'situation': 'NoFoodPeople', 'object': 'Shop', 'coders': 6}, {'situation': 'StarvingPeople', 'object': 'BakeryShop', 'coders': 6}]",,0,1,0.739
135,1257,59,2,"[{'situation': 'NoFoodPeople', 'object': 'BakeryShop', 'coders': 123}, {'situation': 'NoFoodPeople', 'object': 'Shop', 'coders': 6}, {'situation': 'StarvingPeople', 'object': 'BakeryShop', 'coders': 6}]",,0,1,0.75
141,5151,53,2,"[{'situation': 'NoFoodPeople', 'object': 'BakeryShop', 'coders': 129}, {'situation': 'NoFoodPeople', 'object': 'Shop', 'coders': 6}, {'situation': 'StarvingPeople', 'object': 'BakeryShop', 'coders': 6}]",,0,1,0.76
147,7833,63,2,"[{'situation': 'NoFoodPeople', 'object': 'BakeryShop', 'coders': 135}, {'situation': 'NoFoodPeople', 'object': 'Shop', 'coders': 6}, {'situation': 'StarvingPeople', 'object': 'BakeryShop', 'coders': 6}]",,0,1,0.769
153,1893,64,2,"[{'situation': 'NoFoodPeople', 'object': 'BakeryShop', 'coders': 141}, {'situation': 'NoFoodPeople', 'object': 'Shop', 'coders': 6}, {'situation': 'StarvingPeople', 'object': 'BakeryShop', 'coders': 6}]",,0,1,0.778
