Ncoders,who,when,what,observations,ground_truth,distance,CVR,Kalpha
4,58,3,0,"[{'situation': 'OnFireBuilding', 'object': 'PoliceStation', 'coders': 4}]","{'situation': 'OnFireBuilding', 'object': 'PoliceStation'}",0,-2,1
6,5620,0,0,"[{'situation': 'OnFireBuilding', 'object': 'PoliceStation', 'coders': 6}]",,0,1,1
8,6281,0,0,"[{'situation': 'OnFireBuilding', 'object': 'PoliceStation', 'coders': 8}]",,0,1,1
10,6756,0,1,"[{'situation': 'OnFireBuilding', 'object': 'PoliceStation', 'coders': 8}, {'situation': 'Situation', 'object': 'School', 'coders': 2}]",,2,0,0.324
12,4994,3,2,"[{'situation': 'OnFireBuilding', 'object': 'PoliceStation', 'coders': 8}, {'situation': 'Situation', 'object': 'School', 'coders': 2}, {'situation': 'OnFireBuilding', 'object': 'PublicBuilding', 'coders': 2}]",,1,0,0.205
14,5705,3,3,"[{'situation': 'OnFireBuilding', 'object': 'PoliceStation', 'coders': 8}, {'situation': 'Situation', 'object': 'School', 'coders': 2}, {'situation': 'OnFireBuilding', 'object': 'PublicBuilding', 'coders': 2}, {'situation': 'Situation', 'object': 'PoliceStation', 'coders': 2}]",,2,0,0.137
16,1636,0,3,"[{'situation': 'OnFireBuilding', 'object': 'PoliceStation', 'coders': 8}, {'situation': 'Situation', 'object': 'School', 'coders': 2}, {'situation': 'OnFireBuilding', 'object': 'PublicBuilding', 'coders': 4}, {'situation': 'Situation', 'object': 'PoliceStation', 'coders': 2}]",,1,0,0.081
18,4670,0,4,"[{'situation': 'OnFireBuilding', 'object': 'PoliceStation', 'coders': 8}, {'situation': 'Situation', 'object': 'School', 'coders': 2}, {'situation': 'OnFireBuilding', 'object': 'PublicBuilding', 'coders': 4}, {'situation': 'Situation', 'object': 'PoliceStation', 'coders': 2}, {'situation': 'EmergencyBuilding', 'object': 'PoliceStation', 'coders': 2}]",,1,0,0.063
20,4783,0,4,"[{'situation': 'OnFireBuilding', 'object': 'PoliceStation', 'coders': 10}, {'situation': 'Situation', 'object': 'School', 'coders': 2}, {'situation': 'OnFireBuilding', 'object': 'PublicBuilding', 'coders': 4}, {'situation': 'Situation', 'object': 'PoliceStation', 'coders': 2}, {'situation': 'EmergencyBuilding', 'object': 'PoliceStation', 'coders': 2}]",,0,0,0.114
22,6802,6,4,"[{'situation': 'OnFireBuilding', 'object': 'PoliceStation', 'coders': 10}, {'situation': 'Situation', 'object': 'School', 'coders': 2}, {'situation': 'OnFireBuilding', 'object': 'PublicBuilding', 'coders': 6}, {'situation': 'Situation', 'object': 'PoliceStation', 'coders': 2}, {'situation': 'EmergencyBuilding', 'object': 'PoliceStation', 'coders': 2}]",,1,0,0.099
24,886,6,4,"[{'situation': 'OnFireBuilding', 'object': 'PoliceStation', 'coders': 10}, {'situation': 'Situation', 'object': 'School', 'coders': 2}, {'situation': 'OnFireBuilding', 'object': 'PublicBuilding', 'coders': 8}, {'situation': 'Situation', 'object': 'PoliceStation', 'coders': 2}, {'situation': 'EmergencyBuilding', 'object': 'PoliceStation', 'coders': 2}]",,1,0,0.102
26,3362,6,5,"[{'situation': 'OnFireBuilding', 'object': 'PoliceStation', 'coders': 10}, {'situation': 'Situation', 'object': 'School', 'coders': 2}, {'situation': 'OnFireBuilding', 'object': 'PublicBuilding', 'coders': 8}, {'situation': 'Situation', 'object': 'PoliceStation', 'coders': 2}, {'situation': 'EmergencyBuilding', 'object': 'PoliceStation', 'coders': 2}, {'situation': 'CollapsedBuilding', 'object': 'PoliceStation', 'coders': 2}]",,2,0,0.09
28,7225,6,5,"[{'situation': 'OnFireBuilding', 'object': 'PoliceStation', 'coders': 10}, {'situation': 'Situation', 'object': 'School', 'coders': 2}, {'situation': 'OnFireBuilding', 'object': 'PublicBuilding', 'coders': 8}, {'situation': 'Situation', 'object': 'PoliceStation', 'coders': 4}, {'situation': 'EmergencyBuilding', 'object': 'PoliceStation', 'coders': 2}, {'situation': 'CollapsedBuilding', 'object': 'PoliceStation', 'coders': 2}]",,2,0,0.066
