Ncoders,who,when,what,observations,ground_truth,distance,CVR,Kalpha
15,26,22,0,"[{'situation': 'CollapsedBuilding', 'object': 'Hospital', 'coders': 15}]","{'situation': 'CollapsedBuilding', 'object': 'Hospital'}",0,1,1
21,755,21,0,"[{'situation': 'CollapsedBuilding', 'object': 'Hospital', 'coders': 21}]",,0,1,1
