Ncoders,who,when,what,observations,ground_truth,distance,CVR,Kalpha
6,89,0,0,"[{'situation': 'FloodedBuilding', 'object': 'MiddleAgePerson', 'coders': 6}]","{'situation': 'FloodedBuilding', 'object': 'MiddleAgePerson'}",0,1,1
12,1423,0,0,"[{'situation': 'FloodedBuilding', 'object': 'MiddleAgePerson', 'coders': 12}]",,0,1,1
18,3339,0,0,"[{'situation': 'FloodedBuilding', 'object': 'MiddleAgePerson', 'coders': 18}]",,0,1,1
24,5278,0,0,"[{'situation': 'FloodedBuilding', 'object': 'MiddleAgePerson', 'coders': 24}]",,0,1,1
30,6777,0,0,"[{'situation': 'FloodedBuilding', 'object': 'MiddleAgePerson', 'coders': 30}]",,0,1,1
36,9716,3,0,"[{'situation': 'FloodedBuilding', 'object': 'MiddleAgePerson', 'coders': 36}]",,0,1,1
42,5066,3,0,"[{'situation': 'FloodedBuilding', 'object': 'MiddleAgePerson', 'coders': 42}]",,0,1,1
48,7401,3,0,"[{'situation': 'FloodedBuilding', 'object': 'MiddleAgePerson', 'coders': 48}]",,0,1,1
54,801,12,0,"[{'situation': 'FloodedBuilding', 'object': 'MiddleAgePerson', 'coders': 54}]",,0,1,1
60,735,6,0,"[{'situation': 'FloodedBuilding', 'object': 'MiddleAgePerson', 'coders': 60}]",,0,1,1
66,1613,12,0,"[{'situation': 'FloodedBuilding', 'object': 'MiddleAgePerson', 'coders': 66}]",,0,1,1
72,6988,12,0,"[{'situation': 'FloodedBuilding', 'object': 'MiddleAgePerson', 'coders': 72}]",,0,1,1
