Ncoders,who,when,what,observations,ground_truth,distance,CVR,Kalpha
4,94,6,0,"[{'situation': 'BlockedBuilding', 'object': 'MiddleAgePerson', 'coders': 4}]","{'situation': 'BlockedBuilding', 'object': 'MiddleAgePerson'}",0,-2,1
10,8272,0,0,"[{'situation': 'BlockedBuilding', 'object': 'MiddleAgePerson', 'coders': 10}]",,0,1,1
16,7275,0,0,"[{'situation': 'BlockedBuilding', 'object': 'MiddleAgePerson', 'coders': 16}]",,0,1,1
22,156,0,0,"[{'situation': 'BlockedBuilding', 'object': 'MiddleAgePerson', 'coders': 22}]",,0,1,1
28,2012,3,0,"[{'situation': 'BlockedBuilding', 'object': 'MiddleAgePerson', 'coders': 28}]",,0,1,1
34,7182,3,0,"[{'situation': 'BlockedBuilding', 'object': 'MiddleAgePerson', 'coders': 34}]",,0,1,1
40,8673,3,0,"[{'situation': 'BlockedBuilding', 'object': 'MiddleAgePerson', 'coders': 40}]",,0,1,1
46,3584,15,0,"[{'situation': 'BlockedBuilding', 'object': 'MiddleAgePerson', 'coders': 46}]",,0,1,1
52,368,9,0,"[{'situation': 'BlockedBuilding', 'object': 'MiddleAgePerson', 'coders': 52}]",,0,1,1
58,2572,9,0,"[{'situation': 'BlockedBuilding', 'object': 'MiddleAgePerson', 'coders': 58}]",,0,1,1
64,7711,12,0,"[{'situation': 'BlockedBuilding', 'object': 'MiddleAgePerson', 'coders': 64}]",,0,1,1
70,664,18,0,"[{'situation': 'BlockedBuilding', 'object': 'MiddleAgePerson', 'coders': 70}]",,0,1,1
