1,6402
13,5078
13,5078
13,5078
21,0682
22,2049
22,3885
37,0088
39,1106
41,3172
60,725
65,8998
68,3763
106,2179
111,3011
119,0842
169,6843
183,4779
192,0122
265,0883
275,5517
298,3257
382,4757
403,5134
423,52
546,4956
573,8081
610,8321
749,0437
787,3727
826,836
1026,8192
1076,5294
1141,8182
1353,5972
1427,589
1504,3544
1794,1997
1880,1268
1986,3355
2296,0531
2424,3247
2546,0412
2952,2716
3079,7095
3266,0883
