Ncoders,who,when,what,observations,ground_truth,distance,CVR,Kalpha
15,58,3,0,"[{'situation': 'OnFireBuilding', 'object': 'PoliceStation', 'coders': 15}]","{'situation': 'OnFireBuilding', 'object': 'PoliceStation'}",0,1,1
18,5620,0,0,"[{'situation': 'OnFireBuilding', 'object': 'PoliceStation', 'coders': 18}]",,0,1,1
21,6281,0,0,"[{'situation': 'OnFireBuilding', 'object': 'PoliceStation', 'coders': 21}]",,0,1,1
24,6756,0,1,"[{'situation': 'OnFireBuilding', 'object': 'PoliceStation', 'coders': 21}, {'situation': 'EmergencyBuilding', 'object': 'PublicBuilding', 'coders': 3}]",,1,1,0.553
27,4994,3,2,"[{'situation': 'OnFireBuilding', 'object': 'PoliceStation', 'coders': 21}, {'situation': 'EmergencyBuilding', 'object': 'PublicBuilding', 'coders': 3}, {'situation': 'OnFireBuilding', 'object': 'PublicBuilding', 'coders': 3}]",,1,1,0.43
30,5705,3,3,"[{'situation': 'OnFireBuilding', 'object': 'PoliceStation', 'coders': 21}, {'situation': 'EmergencyBuilding', 'object': 'PublicBuilding', 'coders': 3}, {'situation': 'OnFireBuilding', 'object': 'PublicBuilding', 'coders': 3}, {'situation': 'EmergencyBuilding', 'object': 'PoliceStation', 'coders': 3}]",,1,1,0.343
33,1636,0,3,"[{'situation': 'OnFireBuilding', 'object': 'PoliceStation', 'coders': 21}, {'situation': 'EmergencyBuilding', 'object': 'PublicBuilding', 'coders': 3}, {'situation': 'OnFireBuilding', 'object': 'PublicBuilding', 'coders': 3}, {'situation': 'EmergencyBuilding', 'object': 'PoliceStation', 'coders': 6}]",,1,0,0.256
36,4670,0,3,"[{'situation': 'OnFireBuilding', 'object': 'PoliceStation', 'coders': 21}, {'situation': 'EmergencyBuilding', 'object': 'PublicBuilding', 'coders': 3}, {'situation': 'OnFireBuilding', 'object': 'PublicBuilding', 'coders': 6}, {'situation': 'EmergencyBuilding', 'object': 'PoliceStation', 'coders': 6}]",,1,0,0.187
39,4783,0,3,"[{'situation': 'OnFireBuilding', 'object': 'PoliceStation', 'coders': 24}, {'situation': 'EmergencyBuilding', 'object': 'PublicBuilding', 'coders': 3}, {'situation': 'OnFireBuilding', 'object': 'PublicBuilding', 'coders': 6}, {'situation': 'EmergencyBuilding', 'object': 'PoliceStation', 'coders': 6}]",,0,0,0.228
42,6802,6,3,"[{'situation': 'OnFireBuilding', 'object': 'PoliceStation', 'coders': 24}, {'situation': 'EmergencyBuilding', 'object': 'PublicBuilding', 'coders': 3}, {'situation': 'OnFireBuilding', 'object': 'PublicBuilding', 'coders': 9}, {'situation': 'EmergencyBuilding', 'object': 'PoliceStation', 'coders': 6}]",,1,0,0.183
45,886,6,3,"[{'situation': 'OnFireBuilding', 'object': 'PoliceStation', 'coders': 24}, {'situation': 'EmergencyBuilding', 'object': 'PublicBuilding', 'coders': 3}, {'situation': 'OnFireBuilding', 'object': 'PublicBuilding', 'coders': 12}, {'situation': 'EmergencyBuilding', 'object': 'PoliceStation', 'coders': 6}]",,1,0,0.156
48,3362,6,3,"[{'situation': 'OnFireBuilding', 'object': 'PoliceStation', 'coders': 24}, {'situation': 'EmergencyBuilding', 'object': 'PublicBuilding', 'coders': 3}, {'situation': 'OnFireBuilding', 'object': 'PublicBuilding', 'coders': 12}, {'situation': 'EmergencyBuilding', 'object': 'PoliceStation', 'coders': 9}]",,1,0,0.122
51,7225,6,3,"[{'situation': 'OnFireBuilding', 'object': 'PoliceStation', 'coders': 24}, {'situation': 'EmergencyBuilding', 'object': 'PublicBuilding', 'coders': 3}, {'situation': 'OnFireBuilding', 'object': 'PublicBuilding', 'coders': 15}, {'situation': 'EmergencyBuilding', 'object': 'PoliceStation', 'coders': 9}]",,1,0,0.11
54,9276,6,3,"[{'situation': 'OnFireBuilding', 'object': 'PoliceStation', 'coders': 27}, {'situation': 'EmergencyBuilding', 'object': 'PublicBuilding', 'coders': 3}, {'situation': 'OnFireBuilding', 'object': 'PublicBuilding', 'coders': 15}, {'situation': 'EmergencyBuilding', 'object': 'PoliceStation', 'coders': 9}]",,0,0,0.132
57,3491,12,4,"[{'situation': 'OnFireBuilding', 'object': 'PoliceStation', 'coders': 27}, {'situation': 'EmergencyBuilding', 'object': 'PublicBuilding', 'coders': 3}, {'situation': 'OnFireBuilding', 'object': 'PublicBuilding', 'coders': 15}, {'situation': 'EmergencyBuilding', 'object': 'PoliceStation', 'coders': 9}, {'situation': 'Situation', 'object': 'PoliceStation', 'coders': 3}]",,2,0,0.143
60,7860,12,4,"[{'situation': 'OnFireBuilding', 'object': 'PoliceStation', 'coders': 30}, {'situation': 'EmergencyBuilding', 'object': 'PublicBuilding', 'coders': 3}, {'situation': 'OnFireBuilding', 'object': 'PublicBuilding', 'coders': 15}, {'situation': 'EmergencyBuilding', 'object': 'PoliceStation', 'coders': 9}, {'situation': 'Situation', 'object': 'PoliceStation', 'coders': 3}]",,0,0,0.164
63,8285,16,4,"[{'situation': 'OnFireBuilding', 'object': 'PoliceStation', 'coders': 33}, {'situation': 'EmergencyBuilding', 'object': 'PublicBuilding', 'coders': 3}, {'situation': 'OnFireBuilding', 'object': 'PublicBuilding', 'coders': 15}, {'situation': 'EmergencyBuilding', 'object': 'PoliceStation', 'coders': 9}, {'situation': 'Situation', 'object': 'PoliceStation', 'coders': 3}]",,0,0,0.185
66,1121,18,4,"[{'situation': 'OnFireBuilding', 'object': 'PoliceStation', 'coders': 36}, {'situation': 'EmergencyBuilding', 'object': 'PublicBuilding', 'coders': 3}, {'situation': 'OnFireBuilding', 'object': 'PublicBuilding', 'coders': 15}, {'situation': 'EmergencyBuilding', 'object': 'PoliceStation', 'coders': 9}, {'situation': 'Situation', 'object': 'PoliceStation', 'coders': 3}]",,0,0,0.205
