Ncoders,who,when,what,observations,ground_truth,distance,CVR,Kalpha
6,2886,0,0,"[{'situation': 'CollapsedBuilding', 'object': 'Family', 'coders': 6}]","{'situation': 'CollapsedBuilding', 'object': 'Family'}",0,1,1
12,2829,0,0,"[{'situation': 'CollapsedBuilding', 'object': 'Family', 'coders': 12}]",,0,1,1
18,7430,0,0,"[{'situation': 'CollapsedBuilding', 'object': 'Family', 'coders': 18}]",,0,1,1
24,6520,0,0,"[{'situation': 'CollapsedBuilding', 'object': 'Family', 'coders': 24}]",,0,1,1
30,8623,0,0,"[{'situation': 'CollapsedBuilding', 'object': 'Family', 'coders': 30}]",,0,1,1
36,9986,0,0,"[{'situation': 'CollapsedBuilding', 'object': 'Family', 'coders': 36}]",,0,1,1
42,8317,0,0,"[{'situation': 'CollapsedBuilding', 'object': 'Family', 'coders': 42}]",,0,1,1
48,8960,0,0,"[{'situation': 'CollapsedBuilding', 'object': 'Family', 'coders': 48}]",,0,1,1
54,9543,0,0,"[{'situation': 'CollapsedBuilding', 'object': 'Family', 'coders': 54}]",,0,1,1
60,7708,3,0,"[{'situation': 'CollapsedBuilding', 'object': 'Family', 'coders': 60}]",,0,1,1
66,8293,3,0,"[{'situation': 'CollapsedBuilding', 'object': 'Family', 'coders': 66}]",,0,1,1
72,8321,3,0,"[{'situation': 'CollapsedBuilding', 'object': 'Family', 'coders': 72}]",,0,1,1
