Ncoders,who,when,what,observations,ground_truth,distance,CVR,Kalpha
6,2993,0,0,"[{'situation': 'CollapsedBuilding', 'object': 'BakeryShop', 'coders': 6}]","{'situation': 'CollapsedBuilding', 'object': 'BakeryShop'}",0,1,1
12,617,0,0,"[{'situation': 'CollapsedBuilding', 'object': 'BakeryShop', 'coders': 12}]",,0,1,1
18,5275,6,0,"[{'situation': 'CollapsedBuilding', 'object': 'BakeryShop', 'coders': 18}]",,0,1,1
24,6728,8,0,"[{'situation': 'CollapsedBuilding', 'object': 'BakeryShop', 'coders': 24}]",,0,1,1
30,6921,0,0,"[{'situation': 'CollapsedBuilding', 'object': 'BakeryShop', 'coders': 30}]",,0,1,1
36,3875,0,0,"[{'situation': 'CollapsedBuilding', 'object': 'BakeryShop', 'coders': 36}]",,0,1,1
42,3425,0,0,"[{'situation': 'CollapsedBuilding', 'object': 'BakeryShop', 'coders': 42}]",,0,1,1
48,1163,22,0,"[{'situation': 'CollapsedBuilding', 'object': 'BakeryShop', 'coders': 48}]",,0,1,1
54,2939,14,1,"[{'situation': 'CollapsedBuilding', 'object': 'BakeryShop', 'coders': 48}, {'situation': 'CollapsedBuilding', 'object': 'Shop', 'coders': 6}]",,1,1,0.601
60,5791,21,1,"[{'situation': 'CollapsedBuilding', 'object': 'BakeryShop', 'coders': 54}, {'situation': 'CollapsedBuilding', 'object': 'Shop', 'coders': 6}]",,0,1,0.637
66,5046,22,1,"[{'situation': 'CollapsedBuilding', 'object': 'BakeryShop', 'coders': 60}, {'situation': 'CollapsedBuilding', 'object': 'Shop', 'coders': 6}]",,0,1,0.667
72,8772,3,1,"[{'situation': 'CollapsedBuilding', 'object': 'BakeryShop', 'coders': 66}, {'situation': 'CollapsedBuilding', 'object': 'Shop', 'coders': 6}]",,0,1,0.692
78,8916,3,1,"[{'situation': 'CollapsedBuilding', 'object': 'BakeryShop', 'coders': 72}, {'situation': 'CollapsedBuilding', 'object': 'Shop', 'coders': 6}]",,0,1,0.714
84,9373,27,1,"[{'situation': 'CollapsedBuilding', 'object': 'BakeryShop', 'coders': 78}, {'situation': 'CollapsedBuilding', 'object': 'Shop', 'coders': 6}]",,0,1,0.733
90,9742,19,1,"[{'situation': 'CollapsedBuilding', 'object': 'BakeryShop', 'coders': 84}, {'situation': 'CollapsedBuilding', 'object': 'Shop', 'coders': 6}]",,0,1,0.75
96,565,18,1,"[{'situation': 'CollapsedBuilding', 'object': 'BakeryShop', 'coders': 90}, {'situation': 'CollapsedBuilding', 'object': 'Shop', 'coders': 6}]",,0,1,0.764
